configID,qtyID,transition,slapsed_time
0,2,"['qty-1', 'qty-1', 'qty-3']","[110, 10, 330, 290]"
0,1,"['qty-0', 'qty-0']","[10, 10]"
0,0,['qty-0'],[10]
0,-8,['config_qty-4'],[10]
c8127c124df9793789270891b60bae6b8d2b3e5009b54abff55ba701e1d35708,2,['qty-5'],[410]
c8127c124df9793789270891b60bae6b8d2b3e5009b54abff55ba701e1d35708,13,"['qty-6', 'config_qty-7']","[160, 10]"
c8127c124df9793789270891b60bae6b8d2b3e5009b54abff55ba701e1d35708,1,['qty-5'],[380]
7943ef10834e3424bad01f3d7c68279e4e2ab036d19ad554cb117203b97bfbeb,1,"['qty-8', 'qty-8', 'qty-8', 'qty-8']","[430, 340, 10, 20]"
7943ef10834e3424bad01f3d7c68279e4e2ab036d19ad554cb117203b97bfbeb,2,"['qty-7', 'qty-7', 'qty-7', 'qty-9']","[10, 110, 20, 10]"
7943ef10834e3424bad01f3d7c68279e4e2ab036d19ad554cb117203b97bfbeb,13,['config_qty-10'],[10]
5644026def7f40c77d06523bd62f6021977217d774ec0398b6cbb1381cfacd34,2,"['qty-11', 'qty-11', 'qty-11', 'config_qty-12']","[160, 340, 10, 370]"
5644026def7f40c77d06523bd62f6021977217d774ec0398b6cbb1381cfacd34,1,"['qty-10', 'qty-10', 'qty-10']","[50, 10, 20]"
41cbef65264fb0cedcc0ec367a280f3f7ddf3d481b9c5a349de5123570ae13e1,1,"['qty-13', 'qty-13', 'qty-13', 'qty-13', 'qty-13', 'qty-13', 'qty-13']","[10, 10, 30, 340, 80, 30, 40]"
41cbef65264fb0cedcc0ec367a280f3f7ddf3d481b9c5a349de5123570ae13e1,2,"['qty-12', 'qty-12', 'qty-12', 'qty-12', 'qty-12', 'qty-12', 'config_qty-14']","[330, 40, 10, 10, 10, 10, 10]"
5b90eb72cfc5df73e29e29f1d919ccf5fa8fa13f16910c2f28a2e44ca0a1e4dc,1,"['qty-15', 'qty-15', 'qty-15', 'config_qty-16']","[190, 270, 250, 20]"
5b90eb72cfc5df73e29e29f1d919ccf5fa8fa13f16910c2f28a2e44ca0a1e4dc,2,"['qty-14', 'qty-14', 'qty-14']","[110, 110, 10]"
d7f2502d3f064bb3841fe6ada0dd89f02d34f9c0afb92cd1830a0f744542243f,2,"['qty-17', 'qty-17']","[40, 180]"
d7f2502d3f064bb3841fe6ada0dd89f02d34f9c0afb92cd1830a0f744542243f,1,"['qty-16', 'qty-18']","[290, 90]"
d7f2502d3f064bb3841fe6ada0dd89f02d34f9c0afb92cd1830a0f744542243f,12,['qty-19'],[350]
d7f2502d3f064bb3841fe6ada0dd89f02d34f9c0afb92cd1830a0f744542243f,13,['config_qty-20'],[10]
6b623d086cd2d64123181d078315bbb721965a567071d07adc17e3324c420cb9,13,"['qty-21', 'qty-22']","[10, 360]"
