dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t6,mB20,p4096,ms300,ms60,ms140,t6,mB40,p16,ms200,ms200,ms200,9d8159cb9d10842fb7c5a7cc5c6df11818305aa8864c5b7066a13d239dfe08d8
t4,kB8,p32,ms4000,ms20,ms140,t2,mB40,p32768,ms200,ms100,ms180,2f5cd8fd4e3728d52e61978243dd70350acf7ad023f30020bc7efac022e10c86
t32,mB8,p512,ms4000,ms20,ms160,t2,kB25,p4096,ms200,ms300,ms80,43f83636d6d57e3a446d4d10dfc04527cca2afeb336725898671a3c559fe7146
t3,kB500,p4096,ms1000,ms300,ms160,t2,mB20,p512,ms100,ms300,ms60,a1369baa9bb69c5ee59bcf72f023bc3b371de10f4421b31c04127a9ea0b6a76f
t3,mB25,p4096,ms500,ms800,ms140,t2,kB100,p512,ms500,ms80,ms170,44f545756da563344991c5579ff2e008f2a0a69ec6254948ffac43654c6e5b63
t6,kB1000,p128,ms500,ms80,ms140,t3,kB6000,p8192,ms500,ms2000,ms40,dbb4741111ac78956f06dcb0d694dbd0c511c7864f38266c903f98bb0589ecbe
t4,mB8,p16384,ms1000,ms100,ms80,t3,mB30,p4096,ms500,ms100,ms20,e25c6977eb4b69ace7236033cde30cb0e2dde3743d7717f4a3068985b0a291d8
t8,kB1000,p49152,ms1000,ms800,ms80,t8,mB8,p8192,ms200,ms200,ms100,7ff6b5e08c9bd849aaee9a83d54b2887643d96153bc4a0a14c0ea004146503bd
t3,kB6000,p512,ms500,ms150,ms180,t8,kB1000,p8192,ms4000,ms60,ms160,924e2c56840a535c5ba84cea4c6681d96dca96cb4fd58e4e0f26d00a0e483d1c
t3,kB6000,p49152,ms150,ms150,ms170,t16,mB16,p512,ms150,ms80,ms100,28f968d2b175865feca4fc5721a51de9cd383fa3640324e482f7daecac6eae01
t6,kB6000,p49152,ms400,ms200,ms170,t32,mB25,p16384,ms800,ms2400,ms5,86a618ef18e4f3ba1fcde86b1fea88f91a51e473f0ed6e7701e5a49590fe78d7
t4,kB6000,p128,ms250,ms2000,ms100,t6,mB40,p8192,ms200,ms2000,ms60,4481c43df782568c10678015fa31a467af419070312b819ebfa6e74333df7a83
