dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t6,mB40,p49152,ms100,ms2400,ms180,t8,mB20,p16,ms800,ms60,ms170,82d2e95b621b4d8d28f357fb310a42e4ce29b7a476bef876fe02f20e038ce958
t32,mB40,p16,ms4000,ms150,ms180,t4,kB1000,p16,ms300,ms1200,ms80,2350c349495214124d080b7413c867f9dc89f10b4874e40da7d5f5bfb57878d1
t3,mB40,p57344,ms400,ms2400,ms200,t16,kB6000,p49152,ms350,ms1200,ms160,ef32630097af7a31b257851a4d7cd99b308ab8e14f089b8f5a5c8e1f0fd83363
t4,mB30,p32768,ms2000,ms200,ms180,t3,mB8,p4096,ms250,ms150,ms40,6cea120e9e5d8974ea7a0d98c6229e1a885bc8fb7bae259a9be57cbb0411ba06
t6,mB25,p16,ms2000,ms60,ms10,t8,mB30,p16384,ms100,ms150,ms20,10eedd617f5d9dd4393db50e76147a65ccd53f25ee8da2340a98f75072b7fffd
t16,mB30,p65536,ms350,ms100,ms140,t32,mB40,p16384,ms350,ms20,ms20,fe8612772badb7367364f290728511fb88ea67941eb70502ac116a630a371891
t3,mB20,p16,ms1000,ms60,ms20,t32,mB40,p16384,ms50,ms40,ms180,6ef37088f8f71bdf681379888c0ecce3a9b2e070078899504044017191dedf76
t3,mB16,p32,ms1000,ms800,ms20,t3,kB25,p4096,ms100,ms40,ms60,3ae9151cc355ef2120252c2332953520ebc6a8bb74b947442804e910ceb54c12
t3,kB8,p4096,ms150,ms60,ms40,t2,kB1000,p4096,ms300,ms150,ms200,bf8da52d1e26d87eb48695c300abf5ac8f4e099c6946e75014c7873f7e34a10b
t6,kB8,p65536,ms50,ms800,ms170,t6,kB100,p128,ms50,ms2400,ms200,2a49a0bdf48102fe91d3d5bf77550b5efb22ed85fccc8ce70b2b8d4923143733
t32,kB100,p512,ms300,ms100,ms120,t3,kB100,p49152,ms50,ms60,ms10,1207c2b35aa256a8579a4afd643268cdf56afd3485e1d73ab1eaf51b7f3cfdd3
t32,kB1000,p8192,ms150,ms200,ms200,t8,kB8,p512,ms100,ms100,ms160,423b834860f69e5816d412bd568e45dd2271cbf4c1249455e847af782c232d9f
t3,mB25,p65536,ms200,ms1200,ms40,t8,mB30,p49152,ms800,ms80,ms160,521ed70e7f672021ab61bd2c3fa7ddbd616aa25b5333eef4d30458defa070bd2
t2,mB30,p32,ms200,ms2000,ms40,t6,mB20,p32768,ms300,ms2400,ms200,1bbb3e367ae544fec024e8d812e7ce2b3c53fa5eefec7a762159cc4a2ad8ee09
t16,mB20,p49152,ms200,ms40,ms10,t2,kB500,p49152,ms1000,ms2400,ms140,4768c03f9b6121b226d61e1b597ae17d965b7f3319cdc2b643ccb297d312c961
t16,mB8,p49152,ms350,ms200,ms80,t2,kB1000,p16,ms4000,ms150,ms10,93b53d41f7e3ddf6ee660139ec03c54cc4a7d2056dd929adac69ace1ca56ca92
