configID,qtyID,transition,slapsed_time
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,1,"['qty-1', 'qty-2', 'config_qty-208']","[400, 220, 0]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,12,['qty-0'],[290]
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,13,['config_qty-3'],[10]
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,2,"['qty-4', 'qty-4', 'qty-4', 'qty-5']","[10, 30, 70, 790]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,1,"['qty-3', 'qty-3', 'qty-3']","[20, 10, 20]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,13,['config_qty-6'],[10]
72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b,2,"['qty-7', 'qty-7', 'config_qty-8']","[70, 160, 280]"
72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b,1,"['qty-6', 'qty-6']","[250, 200]"
02ba8f3c0dd42ed74231abc424c0e74cf26260f1dcc8adbf004aaafd29e0fe12,0,['qty-9'],[10]
02ba8f3c0dd42ed74231abc424c0e74cf26260f1dcc8adbf004aaafd29e0fe12,2,['config_qty-10'],[950]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,2,"['qty-11', 'qty-12']","[10, 420]"
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,0,['qty-10'],[10]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,13,['qty-13'],[140]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,1,['config_qty-14'],[380]
df61e74a62cdccbe5ad4487cf3e9b52ae9f8c4f6bad27c70d2d72587ea8570f7,1,"['qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15', 'qty-15']","[40, 20, 10, 50, 70, 40, 10, 40, 30, 10]"
df61e74a62cdccbe5ad4487cf3e9b52ae9f8c4f6bad27c70d2d72587ea8570f7,2,"['qty-14', 'qty-14', 'qty-14', 'qty-14', 'qty-14', 'qty-14', 'qty-14', 'qty-14', 'qty-14', 'config_qty-16']","[20, 10, 10, 10, 20, 20, 10, 10, 10, 520]"
4e21ee90c46a216cdd9725c200d0097d7f7b3e414b5cf9bca1679af67f5c8b16,2,"['qty-17', 'config_qty-18']","[60, 890]"
4e21ee90c46a216cdd9725c200d0097d7f7b3e414b5cf9bca1679af67f5c8b16,-1,['qty-16'],[10]
ca4a587f2b02bab945f5e2a3e318c16f38dfa08bd32500ffac594b9428e26a61,2,['config_qty-19'],[960]
dd2c2af8b5c8df4ed06cd19c1659f8186bf259f1b454b5271c2f6c003380f7dc,2,['qty-20'],[560]
dd2c2af8b5c8df4ed06cd19c1659f8186bf259f1b454b5271c2f6c003380f7dc,13,['config_qty-21'],[400]
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,13,['qty-22'],[260]
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,1,['qty-23'],[410]
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,2,['config_qty-24'],[290]
c8c00fdafb9b3fff3965476104455bdd5e718de24e90b65a0d3f9bb95f213f02,1,['qty-25'],[130]
c8c00fdafb9b3fff3965476104455bdd5e718de24e90b65a0d3f9bb95f213f02,2,['config_qty-26'],[830]
46dbcdf895e9bd7ddd85b7a57914ee303b20b90b826e30ecbd8148d9cadd9b24,2,['config_qty-27'],[950]
13a31319b5e057e9d4f9ef1e7eb29b403fddfd4b2119744de3528c24bfbcfedd,2,['qty-28'],[640]
13a31319b5e057e9d4f9ef1e7eb29b403fddfd4b2119744de3528c24bfbcfedd,13,['config_qty-29'],[320]
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,13,['qty-30'],[120]
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,1,"['qty-31', 'qty-31']","[790, 10]"
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,2,"['qty-30', 'config_qty-32']","[10, 30]"
9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7,2,"['qty-33', 'qty-33', 'qty-33', 'qty-34']","[360, 270, 10, 140]"
9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7,1,"['qty-32', 'qty-32', 'qty-32']","[30, 10, 130]"
9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7,-8,['config_qty-35'],[10]
c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165,2,"['qty-36', 'qty-36', 'qty-36', 'qty-37']","[180, 10, 320, 280]"
c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165,1,"['qty-35', 'qty-35', 'qty-35']","[10, 60, 90]"
c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165,13,['config_qty-38'],[10]
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,2,"['qty-39', 'qty-39', 'qty-40']","[10, 240, 220]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,1,"['qty-38', 'qty-38']","[110, 170]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,13,"['qty-41', 'qty-42']","[30, 20]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,12,['qty-40'],[160]
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,-30,['config_qty-43'],[10]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,13,['qty-44'],[790]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,2,"['qty-45', 'config_qty-46']","[20, 10]"
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,1,['qty-44'],[140]
0ec75b944141fa653de610d12c6154253d0812b853b1e6e74835e2b73ba6a242,1,"['qty-47', 'qty-47', 'qty-47']","[180, 340, 280]"
0ec75b944141fa653de610d12c6154253d0812b853b1e6e74835e2b73ba6a242,2,"['qty-46', 'qty-46', 'config_qty-48']","[90, 60, 10]"
89064cdb424a5273fc9b27f1c066dea3cd57c6894b637c7398044d1e360b0430,1,"['qty-49', 'qty-49', 'qty-49', 'qty-49', 'config_qty-50']","[60, 320, 280, 10, 10]"
89064cdb424a5273fc9b27f1c066dea3cd57c6894b637c7398044d1e360b0430,2,"['qty-48', 'qty-48', 'qty-48', 'qty-48']","[70, 90, 30, 90]"
b378e3a40540703acf22565e0ff0fd5ead61a70ad9af5799ec9a3458fb17fc4d,1,['qty-51'],[810]
b378e3a40540703acf22565e0ff0fd5ead61a70ad9af5799ec9a3458fb17fc4d,2,['config_qty-52'],[140]
