dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t2,kB8,p128,ms4000,ms40,ms60,t4,kB1000,p4096,ms350,ms800,ms60,85a2938c6af460db4a7b1fc91ecdac33f834ef2c71d758e295ae87503c42cef3
t8,kB100,p32,ms250,ms500,ms100,t16,mB25,p8192,ms50,ms800,ms180,c4e688e01143d0f6ea4d7e784fcc127df695f7d98cf2f58ed50aef35918c1ed0
t32,kB100,p57344,ms1000,ms20,ms120,t2,kB500,p65536,ms4000,ms2400,ms100,e2d7f1c953cce9bd97302e495a1cee4be229d482163d9719468ad357f93cb4b1
t8,kB100,p16384,ms200,ms200,ms120,t6,kB500,p128,ms100,ms200,ms100,bdec7e38c686a63f8bb4173fd15042287031927979fff4a1544476b1ea8cfbae
t2,kB500,p40960,ms400,ms300,ms60,t6,kB6000,p8192,ms350,ms1200,ms170,b90478e460216fc2e6b0bfa1e48ebaf67008f247bdb98379bc9ba6d519b7d1fe
t32,kB8,p4096,ms800,ms300,ms80,t32,kB8,p32,ms50,ms300,ms60,71be3cee245648bfb1306db84685650481e88cd5870ca4881a84e3789798498b
t4,mB40,p65536,ms800,ms40,ms140,t6,mB8,p65536,ms350,ms200,ms60,0721c0ed2a56ed28e25aa19ef9462adcf4ed7d1c0d42c836e151fe336493b9f4
t4,mB30,p4096,ms100,ms100,ms100,t32,kB25,p49152,ms200,ms300,ms80,0fe6ee1abd88653fb443487a63340d282191e34997112bb372ffaea12c5cd8f2
t32,mB16,p32,ms100,ms80,ms200,t8,mB16,p40960,ms100,ms2400,ms80,c40f866faa99ec42619bde8e3a43e373081f83d5ea2c2d4d6f9ffb04cdd046f1
t3,kB6000,p32,ms500,ms150,ms60,t4,kB8,p32768,ms200,ms20,ms80,4417dbbc515357c5972f3b7c88b378b102b3f121798f67bd40ea09858d02bfac
t3,kB8,p65536,ms350,ms60,ms80,t2,kB1000,p32768,ms350,ms800,ms20,7153164b19cc5676d11460c15b90d28df2b1481032799b8b97a0d509e1083041
t2,kB100,p4096,ms100,ms60,ms100,t4,kB100,p40960,ms50,ms800,ms160,628e3588ac71f65dc0931da4684f7893043f023646ba71eb5ecb7e5a006dcf41
t6,mB40,p4096,ms500,ms2400,ms5,t3,mB40,p8192,ms50,ms800,ms120,0f10b7fa51e42003785e5ca9d4df31bf1c45aaa23e51a04302d58757d6e4c261
t8,mB40,p16384,ms50,ms100,ms200,t8,kB6000,p4096,ms350,ms20,ms180,520e6ff97d56e71ed44355a460430286735d6c3c71757a649b59fe548c6885fa
t2,mB16,p32768,ms2000,ms60,ms80,t6,kB8,p65536,ms350,ms500,ms120,112ea8a9cf11e9a25783a3a458bcf2d10331fb2abc2253a9104f9f0d11754e66
t32,kB100,p40960,ms300,ms800,ms10,t4,mB16,p4096,ms150,ms60,ms120,7f78129eeff72a80ba940d32554f61eb5af2e8bfabe75a8d6708e3edac679c9e
t6,mB25,p8192,ms300,ms100,ms80,t3,mB25,p16,ms400,ms200,ms120,ea605cb93d35443f1d601628c7a4e3d9379767c08656cf28a1b8df72433fa30a
t2,mB8,p8192,ms250,ms150,ms80,t32,mB30,p32768,ms100,ms100,ms100,7d088cbe796cec3256fd15f7444d3f5e2350212008d7ad52125c81072f35fbb0
t2,mB20,p49152,ms200,ms40,ms180,t32,kB1000,p49152,ms150,ms100,ms40,54ecd5c52547f8d0043684bba140433d8e989a3fed22b63cc045ffcea633e9d6
t2,kB6000,p32,ms2000,ms800,ms170,t32,mB8,p57344,ms50,ms2400,ms60,bd6480991396af9a33fb822806a73c2cd6ad93fc83926c1d5b87b2eed806dcfd
t8,mB16,p16384,ms150,ms150,ms180,t32,kB8,p16,ms250,ms80,ms180,5a0b189a1609b20dcd5af002788aa6babc22f82cf77c188d8ec2ff0c9183eaa1
t8,mB20,p49152,ms150,ms80,ms10,t8,kB1000,p32,ms4000,ms2000,ms200,8953e881208c1abd235a8a528d65e1670f632fc74d83447cfe069fa7d7d714ea
t16,mB25,p16,ms400,ms500,ms140,t2,kB6000,p49152,ms500,ms1200,ms5,0f6988d5dbbf49c824074b8a8e4cd06549c0764c3d3f30856e95482607eb79a6
t6,mB30,p128,ms50,ms2400,ms140,t4,kB6000,p16384,ms200,ms2000,ms5,0ddae077dac7f17be4809d5085c96c3500d1df21c1257fd68d49d94ea3c28a99
t8,mB30,p512,ms4000,ms40,ms40,t16,kB500,p128,ms4000,ms500,ms200,80aa308fcbec6e7da4faa90aab92986bfe7195804223e966bebc5d26247615d5
t8,kB100,p32,ms800,ms300,ms140,t3,kB500,p128,ms400,ms800,ms20,7b614bde6e8cbadc146889b0f98049eb994e113bb0bb2e2733e21eda7e2c5950
t3,kB100,p128,ms50,ms80,ms100,t8,kB1000,p40960,ms50,ms500,ms200,dfd6fb44cd31d64abf44535004224e10deb6c44e4626cbfe7224c4923567de55
t4,kB25,p65536,ms200,ms500,ms180,t4,kB1000,p32768,ms50,ms60,ms180,dde8d6553b23ba8c5dcee8009e6893b5b88039f2531519f12a8733dae0858c67
t4,mB16,p32768,ms300,ms500,ms40,t32,kB1000,p128,ms800,ms60,ms160,5853a2d1fc9c585dd6ede811504dff233f3a0d46ff04d87b257e5d93b7a06ac3
t16,mB30,p49152,ms350,ms40,ms40,t2,mB25,p40960,ms50,ms60,ms100,1d25a2647565bd735b193605291699b65cdcf2d8af67288c3afbef9bc21477d5
t32,kB6000,p49152,ms1000,ms2400,ms40,t8,mB25,p57344,ms200,ms200,ms160,2c96a060d956f51a5aed32fd13ea496a13bb1ca3ad27f6d10e74d59bd849fca0
t16,mB16,p49152,ms500,ms500,ms140,t4,kB100,p4096,ms200,ms40,ms10,4ff5c4f5cb80623b3460a0b1c8688cd1beec53e963415d6fa5a96e5fd80e8933
t4,kB1000,p40960,ms200,ms300,ms200,t8,kB25,p16384,ms400,ms200,ms100,77fe3692b00e124e855610f0e27390c60c47ab9fd3d859025467db6ff64942c9
t4,kB1000,p8192,ms1000,ms80,ms20,t6,kB8,p16384,ms300,ms800,ms80,a12dbc732602ea72a3518c7053dd88989d72bfe1a9c64c71009b45f59729173d
t2,mB16,p16,ms350,ms100,ms60,t3,mB8,p32768,ms50,ms100,ms60,4d9bb2695d8878597256e10b24aa41ebef9c1d8c049f87c87f829fc9f9794a86
t3,mB16,p49152,ms200,ms100,ms120,t8,mB8,p57344,ms150,ms1200,ms140,6147c6062751357aaef3b88d1cb87f5a168f020a71fe21c9986166845a13018c
t6,mB16,p128,ms200,ms80,ms40,t6,kB100,p57344,ms4000,ms60,ms180,cb0a06cab1a53f2ea5da25b19ea6c3732c4e86361dab38fd13ee89031418d700
t3,mB20,p32768,ms350,ms150,ms40,t2,mB8,p8192,ms350,ms150,ms100,fca18de6ab9f044989b39cbe3a89f7e4c5a0fa939716ca13fe86f0b572ce582b
t3,kB25,p4096,ms100,ms300,ms80,t3,mB30,p512,ms2000,ms1200,ms200,2325733829b090851501d651352022befa0b4c8362a1f29d2765645c664f91a1
t4,kB25,p16384,ms100,ms200,ms170,t2,mB40,p128,ms2000,ms40,ms200,75b1ade98842e59ef71313004366bd93f1fadc9fb844bd31595db3610af2f9cb
t6,mB40,p16384,ms50,ms800,ms10,t4,kB500,p4096,ms250,ms40,ms200,69518b6115e5f23af177ef68343057dbeb1039ae50e4011c793c94196966fda0
t3,mB40,p57344,ms4000,ms150,ms20,t2,kB500,p40960,ms800,ms200,ms100,dc15044b23813852bc9786f5b3e5d4d4c50e19df8fbea21b6fffff1eca36e999
t3,mB40,p32,ms100,ms300,ms20,t8,kB500,p8192,ms800,ms2000,ms5,ccdb07417e02b10cd48c1bfc081c726f2f755455fb8cdc70649a9bbbab40965e
t16,mB20,p128,ms400,ms500,ms20,t32,mB30,p65536,ms100,ms20,ms100,725879cf742664ed7b5911a7de58b5fa8d59fdea149eac8a73d46044839a1dae
t32,mB20,p512,ms2000,ms2000,ms170,t16,mB30,p512,ms150,ms200,ms200,660717acdb21c35c0432f565c1ba7d43103e5179a55a1c2450cd2758dcb67338
t2,kB6000,p65536,ms800,ms60,ms180,t2,kB1000,p16,ms2000,ms2400,ms200,ce6bee9c3ea5501b0451b10a31453d321f475081085f2f228bc550a97da5315d
t3,mB20,p32768,ms800,ms500,ms170,t2,mB40,p8192,ms150,ms80,ms140,c58c8d4c5d8963a0c9b263f77f2cecc618387ddb927f40dd3752958078c5c187
t16,kB100,p16,ms500,ms2000,ms170,t2,mB30,p8192,ms250,ms800,ms80,4673fc5eb735bd31cd9d2de1ebf729236291a07cbe68d9718e961a0f52671f66
t6,kB100,p40960,ms300,ms80,ms10,t8,mB20,p8192,ms500,ms150,ms180,1bc7474585815570d71dbbd15ce5db82754e50147972ea31d87eb2141714f46d
t4,mB20,p512,ms4000,ms1200,ms10,t8,mB20,p4096,ms50,ms100,ms20,283ffbc5c0c2606f0fbd05270ee22d2ba0297ba28fc540b04294551eee1dfad5
t2,mB20,p49152,ms200,ms500,ms10,t8,kB8,p40960,ms300,ms500,ms20,f6c32af7a5fc55710eca5cb49a732f6226fa09f4453f8e3802a84203ec9cbc9b
t4,mB16,p4096,ms150,ms2400,ms200,t2,kB8,p65536,ms300,ms1200,ms20,d53597f443972369b404774d6513963dd8de2bee6f3e94d0c124d910b55f5bf7
t16,kB8,p65536,ms200,ms1200,ms170,t4,kB1000,p512,ms300,ms20,ms160,6f0739dffd6d6176f0abd3f4fb11fc40c5e8c3add16a04ec088d1fdefe2c72f3
t3,kB500,p32,ms200,ms2000,ms170,t32,kB100,p512,ms500,ms20,ms120,5f878b6f1ac82fc24baa8e9a5f0c42b5189d95aecbfac267eb69a51a52c2efeb
t16,mB8,p16384,ms350,ms2000,ms5,t2,kB100,p512,ms200,ms150,ms40,25fb1fc2fac3a863d62740486f1799d2277ff167a5baa334fd7998a6eeae70dd
t32,kB25,p32768,ms150,ms500,ms10,t2,kB1000,p57344,ms2000,ms100,ms140,86c10014d6c7300601895242e2f17d6e70ce1e8c6e45a11f7461e7b98a8c65f2
t16,mB25,p16,ms1000,ms60,ms170,t2,kB500,p57344,ms1000,ms60,ms80,156130598e30bdd78115f77cf4373ee568d31dc6444ff0aa0660ec0ab4dd36ae
t6,mB8,p4096,ms500,ms800,ms80,t2,kB6000,p57344,ms4000,ms80,ms10,62d2074d5195bb5bcbfdfc4a46a0fab0286e6aa6d7d87a6dd2efa6a50fea40e5
t8,kB500,p40960,ms500,ms150,ms80,t2,kB6000,p65536,ms2000,ms300,ms120,8cce0b3a49d75ba830c49bb591d6513693de740dfddff488ba60487643a0b635
t4,kB100,p32,ms50,ms2400,ms80,t32,mB20,p32,ms4000,ms200,ms160,33f87a9eadf98fdb11ea394f30b8f7ede62874846c4c1b278bc98acd27a53483
