start_time,stop_time,delay,jitter,dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly
2023-06-04T11:48:40Z,2023-06-04T11:48:50Z,5844952.53685504,1465837.96068796,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:48:50Z,2023-06-04T11:49:00Z,5662495.44285714,1384766.17647059,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:00Z,2023-06-04T11:49:10Z,5646604.24324324,1401963.51351351,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:10Z,2023-06-04T11:49:20Z,5641496.78378378,1396289.72972973,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:20Z,2023-06-04T11:49:30Z,5628021.65714286,1386812.85714286,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:30Z,2023-06-04T11:49:40Z,5613936.70833333,1389311.11111111,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:40Z,2023-06-04T11:49:50Z,5615350.56733746,1379212.87758347,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:49:50Z,2023-06-04T11:50:00Z,5623245.55555556,1386501.38888889,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:00Z,2023-06-04T11:50:10Z,5615612.90140845,1384909.85915493,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:10Z,2023-06-04T11:50:20Z,5616806.78378378,1384640.54054054,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:20Z,2023-06-04T11:50:30Z,5597486.63013699,1372271.23287671,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:30Z,2023-06-04T11:50:40Z,5591306.92857143,1380238.57142857,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:40Z,2023-06-04T11:50:50Z,5652939.00975976,1255882.22222222,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:50:50Z,2023-06-04T11:51:00Z,5640630.23943662,1328691.42857143,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:00Z,2023-06-04T11:51:10Z,5651993.39189189,1290995.94594595,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:10Z,2023-06-04T11:51:20Z,5692590.01349206,1216311.76470588,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:20Z,2023-06-04T11:51:30Z,5675828.80821918,1225858.90410959,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:30Z,2023-06-04T11:51:40Z,5731093.57971014,1152845.58823529,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:40Z,2023-06-04T11:51:50Z,5734326.82695375,1116588.73873874,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:51:50Z,2023-06-04T11:52:00Z,5703816.95774648,1167008.57142857,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:00Z,2023-06-04T11:52:10Z,5714894.60273973,1128431.94444444,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:10Z,2023-06-04T11:52:20Z,5710225.38175676,1112313.67249603,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:20Z,2023-06-04T11:52:30Z,5740214.95774648,1117069.56521739,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:30Z,2023-06-04T11:52:40Z,5757070.95774648,1028776.05633803,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:40Z,2023-06-04T11:52:50Z,5547776.84801587,1492735.97402597,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:52:50Z,2023-06-04T11:53:00Z,5556686.52777778,1462331.94444444,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:00Z,2023-06-04T11:53:10Z,5556161.04285714,1442498.55072464,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:10Z,2023-06-04T11:53:20Z,5553904.69285714,1413333.57142857,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:20Z,2023-06-04T11:53:30Z,5585951.98611111,1404749.29577465,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:30Z,2023-06-04T11:53:40Z,5572672.81428571,1389001.42857143,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:40Z,2023-06-04T11:53:50Z,5574676.55147059,1396889.29738562,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:53:50Z,2023-06-04T11:54:00Z,5580404.52054795,1398702.77777778,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:00Z,2023-06-04T11:54:10Z,5581134.73611111,1384202.85714286,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:10Z,2023-06-04T11:54:20Z,5585297.00833333,1410982.51633987,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:20Z,2023-06-04T11:54:30Z,5572708,1386304.28571429,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:30Z,2023-06-04T11:54:40Z,5569836.1971831,1398962.85714286,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:40Z,2023-06-04T11:54:50Z,5623982.45720721,1382317.45495496,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:54:50Z,2023-06-04T11:55:00Z,5574362.95774648,1398901.42857143,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:00Z,2023-06-04T11:55:10Z,5569821.02816902,1393466.1971831,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:10Z,2023-06-04T11:55:20Z,5574844.32857143,1422372.85714286,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:20Z,2023-06-04T11:55:30Z,5560436.04166667,1391421.12676056,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:30Z,2023-06-04T11:55:40Z,5560623.19117647,1417261.76470588,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:40Z,2023-06-04T11:55:50Z,5577024.75,1398933.92857143,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:55:50Z,2023-06-04T11:56:00Z,5579851.91549296,1420589.70588235,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:00Z,2023-06-04T11:56:10Z,5579037.14084507,1402279.71014493,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:10Z,2023-06-04T11:56:20Z,5572247.51344538,1375109.41176471,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:20Z,2023-06-04T11:56:30Z,5562571.60810811,1436075.67567568,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:30Z,2023-06-04T11:56:40Z,5555737.01515152,1405000,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:40Z,2023-06-04T11:56:50Z,5585131.36111111,1421081.94444444,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:56:50Z,2023-06-04T11:57:00Z,5564791.61111111,1423277.46478873,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:00Z,2023-06-04T11:57:10Z,5584282.4,1412445.71428571,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:10Z,2023-06-04T11:57:20Z,5562125.21621622,1390015.55555556,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:20Z,2023-06-04T11:57:30Z,5551873.69444444,1388838.02816901,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:30Z,2023-06-04T11:57:40Z,5575235.87323944,1361535.21126761,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:40Z,2023-06-04T11:57:50Z,5610596.31796502,1282682.43464052,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:57:50Z,2023-06-04T11:58:00Z,5630760.42857143,1234394.28571429,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:00Z,2023-06-04T11:58:10Z,5633344.14084507,1298249.27536232,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:10Z,2023-06-04T11:58:20Z,5652633.37865497,1198544.8948949,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:20Z,2023-06-04T11:58:30Z,5684203.23287671,1156333.33333333,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:30Z,2023-06-04T11:58:40Z,5678065.35384615,1133493.84615385,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:40Z,2023-06-04T11:58:50Z,5708860.89586466,1080819.06015038,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:58:50Z,2023-06-04T11:59:00Z,5741334.94202899,1040813.04347826,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:00Z,2023-06-04T11:59:10Z,5717491.44927536,1026052.17391304,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:10Z,2023-06-04T11:59:20Z,5721493.86996904,1037649.14860681,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:20Z,2023-06-04T11:59:30Z,5723583.4084507,1034408.45070423,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:30Z,2023-06-04T11:59:40Z,5744309,979930.985915493,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:40Z,2023-06-04T11:59:50Z,5692221.00735294,1104736.22994652,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T11:59:50Z,2023-06-04T12:00:00Z,5504805.97142857,1475792.64705882,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:00Z,2023-06-04T12:00:10Z,5533416.578125,1422121.875,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:10Z,2023-06-04T12:00:20Z,5528967.42857143,1421447.14285714,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:20Z,2023-06-04T12:00:30Z,5531603.30555556,1410614.08450704,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:30Z,2023-06-04T12:00:40Z,5536390.16,1402620,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:40Z,2023-06-04T12:00:50Z,5540678.88813814,1408309.72222222,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:00:50Z,2023-06-04T12:01:00Z,5526893.86111111,1397879.16666667,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:00Z,2023-06-04T12:01:10Z,5540947.76056338,1400832.3943662,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:10Z,2023-06-04T12:01:20Z,5556930.94025605,1403467.56756757,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:20Z,2023-06-04T12:01:30Z,5528994.11111111,1405467.6056338,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:30Z,2023-06-04T12:01:40Z,5540707.87142857,1418707.24637681,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:40Z,2023-06-04T12:01:50Z,5556451.60992064,1384689.37908497,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:01:50Z,2023-06-04T12:02:00Z,5526559.87142857,1412750,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:00Z,2023-06-04T12:02:10Z,5534305.95714286,1389297.14285714,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:10Z,2023-06-04T12:02:20Z,5525822.22222222,1383618.05555556,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:20Z,2023-06-04T12:02:30Z,5517921.16666667,1399305.71428571,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:30Z,2023-06-04T12:02:40Z,5525674.11111111,1410708.33333333,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:40Z,2023-06-04T12:02:50Z,5541529.15873016,1365821.26984127,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:02:50Z,2023-06-04T12:03:00Z,5525057.81428571,1396944.28571429,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:00Z,2023-06-04T12:03:10Z,5526836.72222222,1393213.88888889,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:10Z,2023-06-04T12:03:20Z,5520629.83708709,1370214.07657658,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:20Z,2023-06-04T12:03:30Z,5534026.35211268,1387151.42857143,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:30Z,2023-06-04T12:03:40Z,5521389.68493151,1364245.20547945,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:40Z,2023-06-04T12:03:50Z,5518531.2972973,1372836.645469,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:03:50Z,2023-06-04T12:04:00Z,5711650.02816901,1527142.25352113,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:04:00Z,2023-06-04T12:04:10Z,5567574.52857143,1310402.89855072,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:04:10Z,2023-06-04T12:04:20Z,5579625.1625817,1256917.17171717,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:04:20Z,2023-06-04T12:04:30Z,5687047,1071375,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:04:30Z,2023-06-04T12:04:40Z,7581243.44444444,2272433.33333333,t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85
2023-06-04T12:04:40Z,2023-06-04T12:04:50Z,5846135.525,1288929.44444444,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:04:50Z,2023-06-04T12:05:00Z,5652807.98507463,1176864.17910448,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:00Z,2023-06-04T12:05:10Z,5656216.76811594,1165756.71641791,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:10Z,2023-06-04T12:05:20Z,5672437.54605263,1120780.19005848,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:20Z,2023-06-04T12:05:30Z,5691736.88888889,1085141.66666667,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:30Z,2023-06-04T12:05:40Z,5669301.86111111,1128653.52112676,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:40Z,2023-06-04T12:05:50Z,5687037.74006359,1089580.60413355,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:05:50Z,2023-06-04T12:06:00Z,-6495040.90140845,27875223.943662,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:00Z,2023-06-04T12:06:10Z,5749650.73239437,989211.428571429,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:10Z,2023-06-04T12:06:20Z,5744009.81766917,1006206.31578947,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:20Z,2023-06-04T12:06:30Z,5764010.57534247,940936.98630137,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:30Z,2023-06-04T12:06:40Z,5763147.11594203,955836.764705883,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:40Z,2023-06-04T12:06:50Z,5600720.80340557,1308710.81081081,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:06:50Z,2023-06-04T12:07:00Z,5514580.27777778,1422752.85714286,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:00Z,2023-06-04T12:07:10Z,5532113,1456967.6056338,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:10Z,2023-06-04T12:07:20Z,5509931.88571429,1420202.85714286,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:20Z,2023-06-04T12:07:30Z,5518669.15714286,1443691.42857143,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:30Z,2023-06-04T12:07:40Z,5524676.47222222,1431335.21126761,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:40Z,2023-06-04T12:07:50Z,5534352.17142857,1419817.14285714,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:07:50Z,2023-06-04T12:08:00Z,5506511.66666667,1438986.11111111,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:00Z,2023-06-04T12:08:10Z,5504789.22857143,1436180,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:10Z,2023-06-04T12:08:20Z,5506652.91099071,1398430.34398034,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:20Z,2023-06-04T12:08:30Z,5518180.12,1447602.66666667,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:30Z,2023-06-04T12:08:40Z,5517459.74285714,1441547.14285714,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:40Z,2023-06-04T12:08:50Z,5511120.37539683,1412713.07189542,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:08:50Z,2023-06-04T12:09:00Z,5502527.25352113,1449614.08450704,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:00Z,2023-06-04T12:09:10Z,5514634.36,1448434.66666667,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:10Z,2023-06-04T12:09:20Z,5508262.47222222,1416518.05555556,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:20Z,2023-06-04T12:09:30Z,5518310.17142857,1452001.42857143,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:30Z,2023-06-04T12:09:40Z,5512772.38028169,1444281.69014085,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:40Z,2023-06-04T12:09:50Z,5530664.61844197,1414598.88712242,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:09:50Z,2023-06-04T12:10:00Z,5512440.42253521,1434636.61971831,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:00Z,2023-06-04T12:10:10Z,5506409.7,1396792.64705882,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:10Z,2023-06-04T12:10:20Z,5505374.96949807,1417085.49284579,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:20Z,2023-06-04T12:10:30Z,5521798.79166667,1404240.27777778,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:30Z,2023-06-04T12:10:40Z,5522821.86764706,1330234.32835821,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:40Z,2023-06-04T12:10:50Z,5550165.80926641,1292629.07335907,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:10:50Z,2023-06-04T12:11:00Z,5552204.88732394,1307660.56338028,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:00Z,2023-06-04T12:11:10Z,5552850.1,1294710.14492754,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:10Z,2023-06-04T12:11:20Z,5574553.86370656,1244070.30888031,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:20Z,2023-06-04T12:11:30Z,5602094.19178082,1208097.26027397,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:30Z,2023-06-04T12:11:40Z,5604832.98591549,1123850.70422535,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:40Z,2023-06-04T12:11:50Z,5704473.49285714,1057127.79220779,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:11:50Z,2023-06-04T12:12:00Z,5671840.60810811,1028364.38356164,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:00Z,2023-06-04T12:12:10Z,5689316.2,1023392.75362319,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:10Z,2023-06-04T12:12:20Z,5694911.54917418,1021680.81831832,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:20Z,2023-06-04T12:12:30Z,5673425.34285714,1004701.42857143,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:30Z,2023-06-04T12:12:40Z,5700217.44117647,998244.117647059,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:40Z,2023-06-04T12:12:50Z,5682974.25714286,984478.109243698,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:12:50Z,2023-06-04T12:13:00Z,5714505.11594203,965115.942028985,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:13:00Z,2023-06-04T12:13:10Z,5716367.32394366,971114.084507042,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:13:10Z,2023-06-04T12:13:20Z,5743432.17936508,968230.158730159,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
2023-06-04T12:13:20Z,2023-06-04T12:13:30Z,5712368.04285714,957266.176470588,t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40
